1623609122.078688,117
1623609738.998338,111
1623610355.668483,112
1623610973.702118,112
1623611590.3653069,112
1623612206.6423,121
1623612823.20399,124
1623613439.9276915,124
1623614056.605625,129
1623614673.1631243,130
1623615289.8359752,130
1623615907.7824466,139
1623616524.391886,143
1623617140.8337393,143
1623617757.222445,147
1623618373.7447894,148
1623618990.2202802,148
1623619606.9377816,148
1623620223.3728926,170
1623620840.8799405,170
1623621457.5964954,170
1623622074.1955204,170
1623622681.1320245,170
1623623288.5916457,170
1623623895.5092974,170
1623624502.438203,170
1623625109.3219748,170
1623625716.3268795,170
1623626323.1801996,170
1623626930.0047553,170
1623627536.8555868,170
1623628144.131547,170
1623628751.1440077,170
1623629357.9393356,170
1623629964.9907806,170
1623630571.8402212,170
1623631178.8235137,170
1623631785.6756454,170
1623632392.6014683,170
1623632999.6648,170
1623633607.0721948,170
1623634213.9846106,170
1623634821.103404,170
1623635428.3041077,170
1623636035.1178076,170
1623636642.0907476,170
1623637248.9572012,170
1623637855.8201995,170
1623638462.9379532,170
1623639070.2375674,170
1623639677.2990994,170
1623640284.280466,170
1623640891.258781,170
1623641498.1719222,170
1623642105.097554,170
1623642711.9349911,170
1623643319.0169928,170
1623643927.244042,170
1623644534.089377,170
1623645141.0665915,170
1623645748.3696141,170
1623646355.6882436,170
1623646962.7352827,170
1623647569.826585,170
1623648176.684027,170
1623648784.0744197,170
1623649391.3574898,170
1623649998.2741077,170
1623650605.108701,170
1623651212.4872103,170
1623651819.8491457,170
1623652426.7411716,170
1623653033.812016,170
1623653640.8890336,170
1623654249.23109,170
1623654866.3527768,170
1623655483.7072575,166
1623656100.7697608,166
1623656719.18491,157
1623657335.8670938,156
1623657952.7026882,148
1623658571.3568726,148
1623659190.4209676,145
1623659807.6326475,144
1623660424.5127203,144
1623661041.6630979,144
1623661658.5032358,141
1623662275.228466,138
1623662892.039882,138
1623663508.787917,142
1623664125.8959267,142
1623664742.5058498,149
1623665360.0139253,152
1623665977.1303375,152
1623666593.9276245,152
1623667211.144355,149
1623667829.0209715,146
1623668445.743287,146
1623669062.6521173,149
1623669679.8492594,144
1623670296.518377,144
1623670913.0815582,146
1623671532.4034228,144
1623672149.645131,145
1623672766.749867,145
1623673383.6328814,149
1623674000.7081523,149
1623674617.2538738,148
1623675233.712368,146
1623675850.5994303,146
1623676468.2421002,145
1623677085.8552663,142
1623677703.3698308,143
1623678321.4977245,143
1623678938.6999598,140
1623679555.778208,138
1623680172.6033533,138
1623680789.5923185,131
1623681406.7864637,132
1623682023.842193,130
1623682641.2757854,130
1623683258.2654445,125
1623683875.134445,125
1623684492.0841486,124
1623685109.338923,124
1623685726.6364176,124
1623686343.4403925,121
1623686960.346739,109
1623687577.1955407,96
1623688194.8939257,96
1623688813.3834088,89
1623689430.9233873,79
1623690047.968248,79
1623690665.7891889,79
1623691283.1043255,82
1623691899.9985447,82
1623692517.623007,83
1623693134.991261,80
1623693752.1058114,80
1623694370.0710235,76
1623694989.374878,61
1623695606.6659615,65
1623696224.8216147,65
1623696842.3174233,68
1623697461.1327052,72
1623698077.9531329,72
1623698695.072463,72
1623699312.268562,72
1623699929.1736102,84
1623700545.9417827,88
1623701162.626608,92
1623701780.7306483,92
1623702397.614927,103
1623703015.0836253,111
1623703631.940214,111
1623704249.2330892,115
1623704866.4312792,121
1623705483.7753243,121
1623706101.7485578,121
1623706719.0101385,170
1623707336.322957,170
1623707953.395862,170
1623708570.515968,170
1623709177.5858243,170
1623709784.5250843,170
1623710391.570416,170
1623710998.3903031,170
1623711607.031103,170
1623712214.412443,170
1623712821.542264,170
1623713428.8692768,170
1623714035.8487504,170
1623714642.8347578,170
1623715249.7266574,170
1623715856.7228398,170
1623716464.101419,170
1623717071.2090547,170
1623717678.223746,170
1623718285.2507932,170
1623718892.2217612,170
1623719499.2186,170
1623720106.0161266,170
1623720712.9308655,170
1623721320.0201707,170
1623721927.2775414,170
1623722534.3423986,170
1623723141.421727,170
1623723748.5669813,170
1623724355.9586916,170
1623724962.9230888,170
1623725569.950581,170
1623726176.9355013,170
1623726784.6955736,170
1623727391.823908,170
1623727999.0009875,170
1623728606.1210432,170
1623729213.0838532,170
1623729820.0554433,170
1623730427.1357985,170
1623731035.359512,170
1623731642.317809,170
1623732249.8704004,170
1623732856.9416091,170
1623733463.9706724,170
1623734071.1400132,170
1623734678.269836,170
1623735285.3137429,170
1623735892.148964,170
1623736499.0527976,170
1623737107.9313807,170
1623737714.8424058,170
1623738321.7152839,170
1623738928.77857,170
1623739536.187233,170
1623740143.4679818,170
1623740750.6331801,169
1623741369.333812,169
1623741986.2232394,164
1623742603.095304,160
1623743221.5747972,160
1623743841.1210477,158
1623744458.4963043,144
1623745076.1507359,138
1623745693.256776,138
1623746310.5628119,136
1623746927.534389,136
1623747544.8436787,134
1623748162.1537347,134
1623748779.3361356,134
1623749396.9854102,129
1623750014.5703552,134
1623750631.4403129,134
1623751248.4558976,134
1623751866.437002,135
1623752483.5730565,136
1623753102.0130289,136
1623753719.5646362,137
1623754336.742669,145
1623754954.0693698,145
1623755571.1609714,153
1623756189.0913427,157
1623756805.7952685,157
1623757422.5793846,156
1623758040.0315094,155
1623758657.6696308,153
1623759276.4782581,153
1623759894.076283,153
1623760511.5161936,153
1623761128.3564887,153
1623761745.489812,151
1623762363.6355405,149
1623762981.674222,146
1623763599.0261059,146
1623764216.621232,145
1623764833.4848304,145
1623765450.7753608,141
1623766100.1006093,139
1623766718.0867856,139
1623767335.6545188,134
1623767952.8004763,124
1623768570.2947652,122
1623769188.5149002,122
1623769807.544154,114
1623770426.5993772,108
1623771044.8110843,108
1623771663.2756062,90
1623772281.518399,74
1623772899.3170946,74
1623773516.4116137,68
1623774133.4965878,55
1623774750.784411,55
1623775368.2792032,48
1623775987.9515288,44
1623776605.148856,44
1623777222.1697798,34
1623777840.339149,36
1623778459.4162672,33
1623779076.4968996,33
1623779693.9058928,44
1623780311.9320796,45
1623780929.144567,45
1623781547.4755762,48
1623782164.6177871,64
1623782782.2368722,64
1623783399.6111376,76
1623784016.672687,82
1623784633.760629,82
1623785250.7586324,88
1623785867.5763893,88
1623786484.4082773,88
1623787102.392439,95
1623787719.5771496,99
1623788337.8104897,99
1623788954.6045003,103
1623789572.8828843,115
1623790189.9033918,115
1623790809.7542963,122
1623791428.245923,129
1623792046.4899702,170
1623792663.4305706,170
1623793281.9740818,170
1623793898.7450786,170
1623794516.9948168,170
1623795124.948323,170
1623795732.1509113,170
1623796339.397994,170
1623796946.633128,170
1623797553.5148995,170
1623798160.4935997,170
1623798767.4819326,170
1623799374.411312,170
1623799981.7312894,170
1623800589.8590415,170
1623801196.8996863,170
1623801803.9551308,170
1623802410.8247006,170
1623803017.8546429,170
1623803624.66006,170
1623804231.6045697,170
1623804838.575131,170
1623805446.4867008,170
1623806053.4291718,170
1623806660.645605,170
1623807267.5663276,170
1623807874.7414677,170
1623808482.0595572,170
1623809088.9122834,170
1623809696.2553377,170
1623810304.3261435,170
1623810911.5203316,170
1623811518.5893147,170
1623812125.6800218,170
1623812732.7780597,170
1623813339.9857361,170
1623813947.2080112,170
1623814554.151734,170
1623815161.3251426,170
1623815769.4868522,170
1623816376.736819,170
1623816983.8687856,170
1623817590.8613703,170
1623818197.9187436,170
1623818804.859677,170
1623819411.8782852,170
1623820018.8374434,170
1623820626.7944157,170
1623821233.996371,170
1623821840.9319332,170
1623822447.8321812,170
1623823055.3141024,170
1623823662.5454612,170
1623824269.4244666,170
1623824876.5111842,170
1623825483.8928423,170
1623826091.634583,170
1623826698.7177324,170
1623827305.9330277,169
1623827923.0426245,169
1623828540.6742833,156
1623829159.1994202,150
1623829776.684661,148
1623830394.0722709,148
1623831014.56265,145
1623831632.1960783,145
1623832249.8748884,145
1623832868.6684742,144
1623833486.2830377,139
1623834103.8416038,139
1623834721.258085,140
1623835339.886327,138
1623835958.0470126,138
1623836575.2409897,140
1623837192.6104438,147
1623837810.799806,147
1623838428.6594694,147
1623839047.7213297,147
1623839665.1277027,147
1623840282.4242463,149
1623840899.4868205,154
1623841517.739635,157
1623842136.1719375,157
1623842753.6075785,158
1623843371.698806,157
1623843988.6563158,157
1623844605.8720653,155
1623845224.0191145,153
1623845841.3604038,152
1623846458.3535912,152
1623847075.9410655,149
1623847693.1897974,149
1623848310.5581532,143
1623848927.6502771,143
1623849545.1203775,138
1623850162.4259372,138
1623850780.6590564,140
1623851397.6339133,140
1623852014.610118,140
1623852632.9353783,130
1623853251.343555,129
1623853870.1641245,129
1623854488.83366,124
1623855106.7474704,119
1623855723.7199547,113
1623856343.4253037,113
1623856960.9876947,118
1623857577.8579526,118
1623858194.5718272,113
1623858811.9915404,102
1623859428.9539387,102
1623860048.237325,100
1623860665.102842,96
1623861282.2807605,90
1623861899.16074,90
1623862516.1396403,93
1623863134.1540618,85
1623863751.8332555,85
1623864369.6037173,82
1623864987.0056329,72
1623865605.156104,72
1623866222.5229301,71
1623866840.7345464,76
1623867457.573756,76
1623868074.9954758,61
1623868692.2307692,54
1623869309.5893886,51
1623869926.9243743,51
1623870543.973595,54
1623871161.3855813,54
1623871778.8117187,59
1623872397.1632473,70
1623873014.1507425,80
1623873631.9215376,80
1623874249.427349,92
1623874867.9755383,96
1623875484.930786,96
1623876102.2726614,108
1623876720.275506,117
1623877339.2621684,117
1623877956.1800945,123
1623878573.3864276,133
1623879191.5950854,133
1623879809.7018294,170
1623880427.62279,170
1623881045.123383,170
1623881652.13011,170
1623882259.198573,170
1623882866.2412963,170
1623883473.2529461,170
1623884080.3714414,170
1623884687.512184,170
1623885294.8241396,170
1623885901.8786502,170
1623886511.0407026,170
1623887118.0281916,170
1623887725.2400925,170
1623888332.3349037,170
1623888939.4312475,170
1623889547.0923028,170
1623890154.2258763,170
1623890761.312596,170
1623891368.6957097,170
1623891975.8185644,170
1623892583.0731072,170
1623893190.2108564,170
1623893797.230773,170
1623894404.3129072,170
1623895011.4192758,170
1623895618.2373102,170
1623896225.4836311,170
1623896833.391419,170
1623897440.2577727,170
1623898047.167747,170
1623898653.9791663,170
1623899261.2281415,170
1623899868.3916166,170
1623900475.7291243,170
1623901082.784979,170
1623901689.7724435,170
1623902296.628983,170
1623902903.579568,170
1623903510.6299448,170
1623904117.631099,170
1623904724.846213,170
1623905331.8674757,170
1623905939.1095788,170
1623906546.279687,170
1623907153.4824948,170
1623907760.5634387,170
1623908367.6027262,170
1623908974.6059852,170
1623909581.5014963,170
1623910188.557759,170
1623910795.612656,170
1623911402.6208947,170
1623912011.025522,170
1623912617.9500124,170
1623913224.7879317,170
1623913842.445254,170
1623914459.631405,166
1623915076.6687057,166
1623915693.812182,153
1623916310.9263227,146
1623916927.9106288,144
1623917544.923388,144
1623918161.8546824,146
1623918778.6469584,146
1623919395.2808747,142
1623920012.4487934,141
1623920630.6124177,139
1623921248.021126,139
1623921865.2022636,142
1623922481.9556653,141
1623923099.3597744,141
1623923715.9515538,144
1623924332.7872384,149
1623924951.0681794,149
1623925569.2774625,149
1623926186.2491887,150
1623926803.1509953,150
1623927420.5344985,152
1623928037.7469335,151
1623928654.5806406,151
1623929271.26908,152
1623929888.2013855,154
1623930505.3179398,158
1623931122.1661313,158
1623931739.233216,158
1623932356.1366415,158
1623932973.570164,156
1623933590.523842,154
1623934209.010001,151
1623934825.902807,151
1623935442.82409,150
1623936060.1735623,147
1623936677.1618474,147
1623937295.325804,147
1623937912.3795664,147
1623938530.224666,147
1623939147.6286743,146
1623939765.477289,145
1623940382.785312,143
1623940999.851288,143
1623941617.8321838,134
1623942235.3352664,125
1623942853.1125991,125
1623943470.9309504,129
1623944088.7088113,129
1623944706.9792666,127
1623945324.0450952,118
1623945941.4228015,116
1623946558.4349484,116
1623947175.525102,100
1623947792.7295082,84
1623948410.440984,84
1623949027.8189616,76
1623949645.4707134,79
1623950262.773804,79
1623950880.1300957,67
1623951497.551127,65
1623952114.7985005,65
1623952732.0241933,58
1623953350.0983543,59
1623953967.6897836,59
1623954584.802284,55
1623955202.296809,44
1623955820.1570656,41
1623956437.9066877,41
1623957055.528664,53
1623957672.7569532,58
1623958289.900196,58
1623958907.069532,69
1623959524.740837,97
1623960141.99147,97
1623960759.479236,99
1623961376.8535407,103
1623961994.056836,103
1623962611.5516467,119
1623963228.9037964,125
1623963846.4774983,134
1623964463.7251904,134
1623965081.216092,170
1623965698.820019,170
1623966316.1483138,170
1623966933.4977007,170
1623967550.8650272,170
1623968157.7978249,170
1623968765.3874714,170
1623969372.5332952,170
1623969979.553071,170
1623970586.470028,170
1623971193.6225946,170
1623971800.7763038,170
1623972407.632079,170
1623973015.6695597,170
1623973622.9757578,170
1623974230.265564,170
1623974837.412089,170
1623975444.5150414,170
1623976051.8632147,170
1623976658.9147167,170
1623977266.1155891,170
1623977873.3703105,170
1623978480.3858285,170
1623979087.5872035,170
1623979694.6275835,170
1623980301.796508,170
1623980908.6820958,170
1623981515.6755207,170
1623982122.586648,170
1623982729.4866517,170
1623983336.497407,170
1623983943.3820398,170
1623984550.5052874,170
1623985157.6408534,170
1623985764.7229886,170
1623986371.9112766,170
1623986978.8219953,170
1623987585.9089594,170
1623988192.930335,170
1623988800.1148298,170
1623989407.7548573,170
1623990014.6602762,170
1623990622.885789,170
1623991230.039071,170
1623991837.06382,170
1623992444.071727,170
1623993050.9718788,170
1623993658.2067573,170
1623994265.176801,170
1623994872.2313106,170
1623995479.5769293,170
1623996087.1009912,170
1623996694.305268,170
1623997301.317474,170
1623997908.401233,170
1623998515.4774163,170
1623999122.4688568,170
1623999730.0814202,170
1624000347.6189952,167
1624000965.0119987,163
1624001582.384642,163
1624002200.3675575,154
1624002818.4217336,151
1624003437.161505,151
1624004054.4290664,147
1624004671.8580067,145
1624005290.0493898,141
1624005908.143169,141
1624006526.8878927,141
1624007145.3682117,142
1624007762.2015858,142
1624008379.272341,141
1624008996.699301,141
1624009614.9059575,141
1624010231.6644855,141
1624010848.6955612,143
1624011466.1221325,143
1624012083.7457678,144
1624012700.949451,146
1624013319.1414964,146
1624013936.4615953,141
1624014553.6672013,140
1624015172.007168,139
1624015790.0665958,139
1624016409.4142692,137
1624017028.4482667,137
1624017646.7532496,136
1624018263.716302,134
1624018881.683582,136
1624019499.0740092,136
1624020116.1624246,137
1624020733.2159526,138
1624021349.806602,138
1624021966.5835984,130
1624022583.4932833,135
1624023200.4866502,136
1624023817.3702462,136
1624024434.1755676,130
1624025052.0847783,130
1624025669.1213443,131
1624026285.8076818,136
1624026902.8946223,124
1624027520.5310678,124
1624028138.5598776,120
1624028755.6627438,114
1624029374.0764635,114
1624029991.0987709,104
1624030607.9081094,110
1624031226.3839138,110
1624031843.259832,112
1624032460.7280822,101
1624033077.622454,101
1624033696.0684013,99
1624034314.37144,94
1624034932.189982,82
1624035549.3361812,82
1624036166.2927861,86
1624036784.833066,86
1624037402.1208127,88
1624038020.7157457,87
1624038638.8728304,96
1624039257.2913556,96
1624039874.400438,94
1624040492.8207982,96
1624041109.750378,96
1624041727.8453665,100
1624042345.5877032,104
1624042962.8893204,109
1624043580.45452,109
1624044197.8234835,111
1624044815.4165657,111
1624045432.2087517,119
1624046049.2908509,124
1624046667.4998193,124
1624047284.730739,131
1624047903.5260127,137
1624048520.8185234,139
1624049138.9881659,139
1624049756.5802462,142
1624050373.644014,146
1624050991.674256,146
1624051608.726107,170
1624052226.7950513,170
1624052844.9599774,170
1624053461.9276009,170
1624054078.99058,170
1624054685.8513002,170
1624055293.113597,170
1624055900.0756109,170
1624056507.4354124,170
1624057114.3637083,170
1624057721.3824537,170
1624058328.2614338,170
1624058935.4351966,170
1624059542.576003,170
1624060150.0007935,170
1624060756.9161055,170
1624061364.1459792,170
1624061971.1905828,170
1624062578.2340858,170
1624063185.2265959,170
1624063792.4824972,170
1624064399.3045137,170
1624065006.811733,170
1624065613.7105396,170
1624066220.559274,170
1624066827.489545,170
1624067434.3377707,170
1624068041.352282,170
1624068648.3682187,170
1624069255.1957734,170
1624069862.2313309,170
1624070469.151792,170
1624071076.1304567,170
1624071683.0252016,170
1624072289.9078195,170
1624072896.8291028,170
1624073503.7667956,170
1624074111.7455642,170
1624074718.6540382,170
1624075325.5152397,170
1624075932.5765998,170
1624076539.4191864,170
1624077146.3948967,170
1624077753.3491573,170
1624078360.353024,170
1624078967.3381968,170
1624079574.1799338,170
1624080181.9035807,170
1624080789.1285133,170
1624081396.1577647,170
1624082003.076365,170
1624082610.069988,170
1624083216.982102,170
1624083823.9997141,170
1624084430.897369,170
1624085037.7576866,170
1624085644.8398013,170
1624086251.7911613,170
1624086868.8750048,170
1624087486.0523179,169
1624088104.0953918,154
1624088721.9942553,154
1624089340.5851495,142
1624089957.3315938,135
1624090575.2162437,135
1624091191.9752505,132
1624091809.961873,127
1624092426.8557723,127
1624093044.7347624,119
1624093662.8240325,112
1624094279.9372344,113
1624094896.7747605,113
1624095513.7296333,111
1624096130.228639,117
1624096747.270528,117
1624097363.9208357,124
1624097981.145522,124
1624098597.6582065,122
1624099214.2324474,124
1624099831.041885,122
1624100448.0901532,122
1624101064.848633,124
1624101681.368864,127
1624102297.974636,127
1624102914.9623897,126
1624103532.9477656,124
1624104149.744482,128
1624104766.5571847,128
1624105383.2573612,131
1624105999.799506,131
1624106616.462298,122
1624107233.0946934,131
1624107850.476468,132
